CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,SupportTickets,LoginFrequency,AvgSessionTime,LastActivityDays,SatisfactionScore,Churn
101158,Female,26,6,1300,7800,Yearly,Debit Card,5,11,60.05,83,10,No
101159,Male,49,16,2526,40416,Yearly,Bank Transfer,1,22,108.23,32,2,Yes
101160,Male,51,29,1498,43442,Quarterly,Bank Transfer,4,15,85.24,70,6,No
101161,Female,35,65,2847,185055,Monthly,UPI,0,4,109.89,52,6,Yes
101162,Female,64,67,802,53734,Monthly,Credit Card,4,8,117.46,26,9,No
101163,Male,35,57,2343,133551,Quarterly,Debit Card,7,21,39.55,2,2,Yes
101164,Male,42,11,2328,25608,Quarterly,Debit Card,4,2,10.11,49,10,Yes
101165,Female,20,27,514,13878,Yearly,Bank Transfer,2,13,112.78,68,7,No
101166,Female,64,44,412,18128,Yearly,Debit Card,4,30,104.56,27,10,No
101167,Female,45,8,1477,11816,Yearly,Bank Transfer,1,26,23.69,49,9,No
101168,Female,23,49,1449,71001,Monthly,Bank Transfer,3,15,43.82,1,3,No
101169,Female,68,51,1400,71400,Yearly,Credit Card,9,2,19.3,46,5,Yes
101170,Male,46,42,2195,92190,Monthly,Debit Card,4,27,9.26,56,3,Yes
101171,Male,55,46,1973,90758,Monthly,Bank Transfer,10,16,108.16,27,9,No
101172,Female,34,71,1356,96276,Quarterly,UPI,1,11,31.15,23,8,No
101173,Male,29,23,768,17664,Yearly,Debit Card,9,5,71.69,29,1,Yes
101174,Male,61,6,1354,8124,Quarterly,Credit Card,3,18,74.07,33,1,Yes
101175,Male,33,45,763,34335,Monthly,Bank Transfer,1,4,70.59,56,9,Yes
101176,Male,38,54,886,47844,Yearly,Bank Transfer,10,3,43.52,36,7,Yes
101177,Male,28,53,1504,79712,Quarterly,Credit Card,10,29,38.45,60,6,No
101178,Male,69,20,2794,55880,Quarterly,Bank Transfer,9,30,113.09,13,1,Yes
101179,Female,66,49,914,44786,Yearly,Credit Card,9,27,114.85,84,1,Yes
101180,Female,52,29,2545,73805,Yearly,Credit Card,8,19,102.47,80,10,No
101181,Female,38,68,3000,204000,Quarterly,UPI,0,26,101.14,60,10,No
101182,Male,47,38,1782,67716,Quarterly,Credit Card,3,30,84.7,31,6,No
101183,Male,41,57,1741,99237,Yearly,Debit Card,6,24,74.6,10,6,No
101184,Male,67,58,813,47154,Quarterly,UPI,6,26,74.64,72,4,Yes
101185,Female,50,37,1973,73001,Monthly,Debit Card,5,11,77.75,10,2,No
101186,Male,44,26,983,25558,Quarterly,Debit Card,2,29,90.43,1,8,No
101187,Male,26,17,983,16711,Yearly,Debit Card,0,28,108.99,3,7,No
101188,Male,39,46,1501,69046,Quarterly,Credit Card,6,5,119.33,30,9,No
101189,Female,65,6,2883,17298,Quarterly,Bank Transfer,5,3,92.13,52,8,Yes
101190,Male,18,18,643,11574,Yearly,Bank Transfer,2,24,82.5,65,10,No
101191,Female,67,59,2383,140597,Monthly,UPI,5,13,39.2,22,8,No
101192,Female,36,44,2674,117656,Quarterly,Debit Card,9,2,41.64,67,9,Yes
101193,Female,54,23,2426,55798,Yearly,Bank Transfer,0,5,16.44,55,4,Yes
101194,Female,32,37,2293,84841,Monthly,Bank Transfer,1,6,113.01,35,5,No
101195,Male,24,34,1441,48994,Monthly,UPI,1,20,8.15,85,4,Yes
101196,Female,70,6,327,1962,Monthly,Bank Transfer,8,29,28.36,24,9,No
101197,Female,25,55,2158,118690,Yearly,Credit Card,7,24,56.11,16,9,No
101198,Male,40,56,1440,80640,Monthly,UPI,4,16,88.65,17,2,No
101199,Male,63,42,2157,90594,Yearly,Bank Transfer,8,6,107.61,35,6,No
101200,Male,58,5,1079,5395,Yearly,Credit Card,1,14,33.28,40,9,No
101201,Male,49,49,2225,109025,Monthly,Debit Card,3,28,37.5,33,4,Yes
101202,Female,22,26,313,8138,Quarterly,UPI,1,21,86.65,27,9,No
101203,Male,58,5,2884,14420,Quarterly,Debit Card,4,14,66.0,48,10,No
101204,Female,68,24,2286,54864,Yearly,Debit Card,4,29,73.75,37,4,Yes
101205,Female,44,70,760,53200,Quarterly,Bank Transfer,4,16,33.45,28,2,No
101206,Female,62,55,765,42075,Quarterly,UPI,2,4,93.97,40,8,Yes
101207,Male,36,62,1261,78182,Quarterly,UPI,7,27,107.33,52,10,No
101208,Female,43,53,1600,84800,Quarterly,Debit Card,8,2,50.85,33,6,Yes
101209,Male,37,7,2906,20342,Quarterly,Debit Card,7,9,30.45,43,4,Yes
101210,Female,26,22,2801,61622,Yearly,Credit Card,3,18,114.28,78,2,Yes
101211,Female,67,3,1665,4995,Yearly,Credit Card,6,26,80.32,90,2,Yes
101212,Female,63,67,943,63181,Monthly,Bank Transfer,5,7,97.15,25,9,No
101213,Male,20,48,1318,63264,Monthly,Credit Card,6,11,62.67,70,4,Yes
101214,Male,58,63,399,25137,Yearly,UPI,2,2,8.88,38,5,Yes
101215,Male,22,16,1405,22480,Monthly,Debit Card,6,27,7.32,16,7,No
101216,Male,56,70,1902,133140,Quarterly,Bank Transfer,2,20,53.89,75,2,Yes
101217,Female,59,3,708,2124,Yearly,Debit Card,4,10,48.31,25,8,No
101218,Female,36,55,1440,79200,Yearly,UPI,3,3,48.98,71,7,Yes
101219,Female,32,64,743,47552,Yearly,Credit Card,6,24,50.7,69,6,No
101220,Female,39,30,746,22380,Monthly,Credit Card,5,15,15.97,72,8,No
101221,Male,43,22,643,14146,Yearly,Debit Card,7,7,65.19,31,10,No
101222,Female,27,30,1575,47250,Monthly,Bank Transfer,7,2,84.23,52,5,Yes
101223,Female,52,53,1156,61268,Quarterly,Bank Transfer,0,28,115.34,88,5,No
101224,Male,24,31,2572,79732,Quarterly,Credit Card,7,11,48.2,65,8,No
101225,Female,25,2,1108,2216,Monthly,Debit Card,8,6,61.95,21,2,Yes
101226,Male,36,68,1935,131580,Monthly,Debit Card,2,16,119.51,53,9,No
101227,Male,27,35,2609,91315,Quarterly,UPI,5,17,97.32,47,10,No
101228,Male,39,48,2195,105360,Yearly,UPI,9,17,23.89,60,5,No
101229,Female,22,61,915,55815,Monthly,Bank Transfer,5,1,85.67,22,7,No
101230,Male,21,26,1655,43030,Yearly,Debit Card,1,23,73.36,58,9,No
101231,Male,30,9,1712,15408,Quarterly,Bank Transfer,10,12,99.39,28,9,No
101232,Female,53,55,1951,107305,Yearly,UPI,4,19,13.91,79,6,No
101233,Male,26,20,1376,27520,Yearly,Debit Card,3,4,42.97,22,5,No
101234,Male,68,36,988,35568,Monthly,UPI,9,26,15.5,26,8,No
101235,Male,21,19,1624,30856,Monthly,Debit Card,2,5,53.92,0,8,No
101236,Female,42,61,1286,78446,Quarterly,Debit Card,4,11,45.82,15,9,No
101237,Male,58,67,1176,78792,Quarterly,UPI,8,11,101.59,77,2,Yes
101238,Female,59,72,792,57024,Quarterly,UPI,7,15,7.91,87,5,No
101239,Male,42,47,1175,55225,Quarterly,UPI,7,28,112.32,54,6,No
101240,Male,55,2,1098,2196,Quarterly,Bank Transfer,7,7,15.82,67,6,No
101241,Female,20,48,2785,133680,Yearly,Bank Transfer,4,30,78.79,1,9,No
101242,Male,63,51,534,27234,Quarterly,Debit Card,4,2,61.38,80,5,Yes
101243,Female,19,61,456,27816,Yearly,UPI,10,24,86.15,13,9,No
101244,Male,46,23,789,18147,Yearly,Credit Card,2,28,41.14,53,2,Yes
101245,Female,63,70,1662,116340,Monthly,Bank Transfer,3,9,64.38,2,10,No
101246,Male,64,52,1090,56680,Quarterly,Credit Card,10,14,24.85,8,1,Yes
101247,Female,29,6,2370,14220,Yearly,Credit Card,9,9,40.78,88,4,Yes
101248,Male,54,72,2627,189144,Quarterly,Credit Card,1,12,18.37,59,6,No
101249,Male,67,12,2721,32652,Monthly,Credit Card,1,6,30.02,40,3,Yes
101250,Male,65,48,2930,140640,Yearly,UPI,1,15,40.71,39,4,Yes
101251,Female,44,49,875,42875,Monthly,UPI,4,23,36.37,35,3,Yes
101252,Female,23,26,2100,54600,Quarterly,Bank Transfer,4,6,71.55,89,5,No
101253,Male,20,45,2884,129780,Yearly,Debit Card,10,25,22.91,57,9,No
101254,Male,39,27,1482,40014,Yearly,Bank Transfer,6,23,15.44,82,6,No
101255,Male,51,27,428,11556,Yearly,UPI,3,9,59.65,33,8,No
101256,Male,38,60,1847,110820,Yearly,Credit Card,5,19,77.39,72,6,No
101257,Male,29,2,1679,3358,Quarterly,Bank Transfer,6,6,23.72,42,8,No
101258,Female,64,70,2169,151830,Quarterly,Debit Card,0,6,100.92,78,8,No
101259,Female,37,33,2276,75108,Monthly,UPI,5,24,92.76,43,10,No
101260,Female,55,65,2665,173225,Monthly,UPI,6,4,63.9,34,7,Yes
101261,Male,26,39,2626,102414,Yearly,Bank Transfer,9,29,95.69,25,9,No
101262,Female,28,7,2178,15246,Quarterly,Credit Card,4,3,80.74,44,3,Yes
101263,Male,33,26,629,16354,Monthly,Debit Card,2,29,15.37,39,5,No
101264,Female,28,32,320,10240,Quarterly,Credit Card,10,5,59.14,47,9,No
101265,Female,63,51,1841,93891,Monthly,Credit Card,3,23,49.57,85,8,No
101266,Female,56,41,1459,59819,Quarterly,Credit Card,2,25,44.89,41,7,No
101267,Female,39,4,1811,7244,Yearly,Credit Card,9,8,75.22,30,3,Yes
101268,Male,20,51,2347,119697,Monthly,Bank Transfer,1,30,55.07,17,4,No
101269,Female,37,44,917,40348,Quarterly,Debit Card,10,13,9.01,54,3,Yes
101270,Male,47,54,2419,130626,Monthly,Bank Transfer,2,6,83.9,87,7,No
101271,Male,54,13,1606,20878,Yearly,Debit Card,6,21,83.92,20,1,Yes
101272,Female,45,2,523,1046,Quarterly,Credit Card,10,16,74.42,54,7,No
101273,Female,25,58,2491,144478,Monthly,Debit Card,5,17,66.15,42,8,No
101274,Female,63,50,328,16400,Yearly,Bank Transfer,10,28,27.73,19,2,Yes
101275,Male,49,59,463,27317,Quarterly,Bank Transfer,0,14,10.76,36,8,No
101276,Male,52,48,1513,72624,Quarterly,UPI,6,9,38.72,86,6,No
101277,Male,56,54,2904,156816,Monthly,Bank Transfer,7,1,89.17,38,6,Yes
101278,Male,26,69,644,44436,Yearly,UPI,6,24,77.79,22,4,Yes
101279,Male,70,56,2828,158368,Yearly,Debit Card,4,29,9.67,58,6,No
101280,Male,42,42,2912,122304,Yearly,Credit Card,0,12,43.84,77,3,Yes
101281,Male,45,39,1352,52728,Monthly,UPI,6,14,70.65,23,1,Yes
101282,Female,54,39,500,19500,Quarterly,UPI,8,20,92.48,31,9,No
101283,Female,29,56,487,27272,Yearly,Bank Transfer,2,9,36.36,64,5,No
101284,Female,35,53,831,44043,Quarterly,Bank Transfer,0,7,16.17,84,7,No
101285,Female,64,29,2804,81316,Yearly,Debit Card,5,1,72.61,8,4,Yes
101286,Female,39,43,351,15093,Quarterly,Bank Transfer,6,18,99.6,71,8,No
101287,Female,34,20,996,19920,Quarterly,Credit Card,7,15,80.98,68,4,Yes
101288,Male,65,11,640,7040,Yearly,Bank Transfer,7,21,39.96,44,9,No
101289,Male,57,41,938,38458,Quarterly,Debit Card,10,15,52.77,3,8,No
101290,Female,52,3,1261,3783,Monthly,Debit Card,4,25,74.82,62,9,No
101291,Female,29,16,753,12048,Monthly,Debit Card,6,4,68.26,27,4,Yes
101292,Female,67,46,1442,66332,Quarterly,Credit Card,3,25,81.39,76,7,No
101293,Female,49,41,1222,50102,Quarterly,Bank Transfer,8,17,100.01,50,9,No
101294,Female,66,58,313,18154,Quarterly,UPI,2,6,83.59,36,7,No
101295,Male,58,13,1980,25740,Monthly,UPI,9,13,20.94,53,7,No
101296,Female,57,65,393,25545,Monthly,UPI,9,3,70.47,52,10,Yes
101297,Female,53,61,2763,168543,Yearly,UPI,1,22,102.79,2,6,No
101298,Male,38,21,2234,46914,Monthly,Bank Transfer,5,15,12.45,22,4,No
101299,Female,33,4,1303,5212,Monthly,Debit Card,9,7,62.52,58,8,No
101300,Female,64,15,1302,19530,Monthly,Credit Card,9,26,91.09,20,6,No
101301,Female,34,53,588,31164,Yearly,Credit Card,8,28,87.32,49,8,No
101302,Female,69,69,544,37536,Quarterly,Credit Card,0,23,46.79,61,8,No
101303,Male,27,66,808,53328,Quarterly,Credit Card,10,21,88.03,54,8,No
101304,Female,31,47,1295,60865,Quarterly,Credit Card,10,14,42.95,18,6,No
101305,Female,62,10,1702,17020,Quarterly,Bank Transfer,7,15,95.55,33,4,Yes
101306,Male,51,34,873,29682,Quarterly,Credit Card,4,19,30.42,4,10,No
101307,Female,48,48,948,45504,Yearly,Debit Card,5,19,82.43,39,5,No
101308,Female,34,20,1497,29940,Yearly,UPI,2,24,8.22,77,3,Yes
101309,Female,41,28,349,9772,Yearly,Debit Card,4,19,59.85,74,3,Yes
101310,Female,51,22,2352,51744,Quarterly,Debit Card,10,12,104.52,75,3,Yes
101311,Female,42,63,1018,64134,Monthly,Credit Card,2,21,44.37,61,9,No
101312,Male,59,40,2792,111680,Monthly,Bank Transfer,3,7,62.36,35,3,Yes
101313,Male,43,2,1789,3578,Yearly,Credit Card,8,27,114.48,25,4,Yes
101314,Male,69,65,2502,162630,Monthly,Debit Card,4,3,70.17,68,9,Yes
101315,Male,32,32,2965,94880,Yearly,Debit Card,4,8,25.4,88,3,Yes
101316,Male,51,35,560,19600,Quarterly,Credit Card,4,18,28.89,24,2,No
101317,Male,38,32,702,22464,Yearly,Credit Card,9,19,27.59,59,8,No
101318,Male,56,15,709,10635,Quarterly,Bank Transfer,1,15,70.47,25,8,No
101319,Female,18,56,1097,61432,Quarterly,Debit Card,1,28,74.16,82,8,No
101320,Female,59,64,2279,145856,Quarterly,Bank Transfer,2,21,104.74,64,6,No
101321,Female,25,32,1564,50048,Monthly,Debit Card,4,11,5.75,64,9,No
101322,Female,61,66,568,37488,Quarterly,Credit Card,7,16,111.41,22,3,Yes
101323,Male,66,57,1092,62244,Monthly,UPI,10,11,40.33,23,9,No
101324,Male,54,40,1529,61160,Yearly,UPI,8,11,42.23,13,8,No
101325,Male,38,25,2799,69975,Yearly,Debit Card,6,25,80.15,20,3,Yes
101326,Female,41,54,2233,120582,Monthly,Bank Transfer,4,25,43.38,33,4,Yes
101327,Female,66,46,2042,93932,Quarterly,Credit Card,5,27,92.66,39,8,No
101328,Female,67,52,873,45396,Quarterly,Credit Card,6,2,99.13,82,6,Yes
101329,Male,38,26,1829,47554,Quarterly,Debit Card,10,7,42.45,37,5,No
101330,Female,35,72,2360,169920,Monthly,Credit Card,3,24,32.96,79,4,Yes
101331,Female,62,42,488,20496,Yearly,Debit Card,7,24,33.73,60,10,No
101332,Female,52,49,1703,83447,Quarterly,Debit Card,1,2,111.21,81,1,Yes
101333,Male,27,15,1994,29910,Yearly,Bank Transfer,2,16,71.02,41,2,Yes
101334,Female,53,72,2645,190440,Yearly,Bank Transfer,7,3,84.3,41,4,Yes
101335,Male,29,18,2126,38268,Quarterly,Debit Card,1,25,31.18,46,6,No
101336,Male,26,47,2772,130284,Monthly,Debit Card,3,11,54.14,32,5,No
101337,Female,19,63,2398,151074,Yearly,Debit Card,0,26,119.5,7,9,No
101338,Female,58,65,1457,94705,Monthly,Credit Card,5,28,70.01,62,9,No
101339,Male,54,72,2403,173016,Quarterly,UPI,1,25,91.47,20,9,No
101340,Female,22,56,923,51688,Monthly,Bank Transfer,4,27,57.22,57,8,No
101341,Male,57,56,1503,84168,Quarterly,Credit Card,0,29,5.98,73,7,No
101342,Female,52,42,2693,113106,Quarterly,UPI,2,14,93.54,28,5,No
101343,Male,37,46,907,41722,Monthly,Credit Card,9,29,8.02,24,3,Yes
101344,Female,38,6,583,3498,Monthly,UPI,2,25,28.2,44,9,No
101345,Male,26,21,1755,36855,Quarterly,Credit Card,4,14,100.93,27,4,No
101346,Female,46,49,501,24549,Quarterly,UPI,7,1,28.65,48,4,Yes
101347,Male,28,49,2375,116375,Monthly,Credit Card,1,19,113.18,22,2,No
101348,Male,69,46,1161,53406,Yearly,Bank Transfer,5,24,59.97,24,7,No
101349,Female,43,66,1856,122496,Monthly,Bank Transfer,7,4,46.45,0,1,Yes
101350,Male,62,40,1531,61240,Monthly,Debit Card,1,27,105.73,83,7,No
101351,Male,29,3,876,2628,Yearly,Credit Card,10,9,19.71,5,6,No
101352,Male,65,20,2742,54840,Yearly,Bank Transfer,7,5,47.75,7,1,Yes
101353,Male,65,54,1015,54810,Yearly,UPI,2,27,46.98,22,7,No
101354,Female,43,15,1135,17025,Yearly,Bank Transfer,2,26,109.53,63,1,Yes
101355,Male,48,34,1658,56372,Monthly,UPI,5,20,110.06,3,1,No
101356,Male,24,6,995,5970,Monthly,Bank Transfer,6,18,108.18,67,10,No
101357,Female,52,12,2202,26424,Quarterly,UPI,1,14,103.55,60,2,Yes
101358,Female,60,1,825,825,Yearly,Bank Transfer,7,10,115.04,32,8,No
101359,Male,50,13,815,10595,Monthly,UPI,7,16,30.94,25,10,No
101360,Male,33,11,2819,31009,Monthly,Bank Transfer,1,24,26.23,36,7,No
101361,Female,66,39,2417,94263,Monthly,Bank Transfer,7,11,53.53,66,10,No
101362,Male,29,19,496,9424,Monthly,UPI,0,19,77.98,80,7,No
101363,Female,48,31,2643,81933,Quarterly,UPI,6,6,77.3,1,6,No
101364,Female,25,52,1376,71552,Yearly,Bank Transfer,3,15,80.38,79,8,No
101365,Female,69,66,1345,88770,Quarterly,Debit Card,5,30,81.27,23,6,No
101366,Female,59,44,1796,79024,Monthly,UPI,8,25,15.88,8,5,No
101367,Male,40,59,1511,89149,Quarterly,Debit Card,1,27,55.16,70,2,Yes
101368,Male,27,11,2392,26312,Yearly,UPI,8,28,94.23,50,3,Yes
101369,Male,69,26,921,23946,Yearly,Bank Transfer,5,24,67.04,76,9,No
101370,Male,66,68,978,66504,Yearly,UPI,5,6,67.19,12,3,No
101371,Female,42,55,1941,106755,Yearly,Debit Card,3,28,107.78,6,5,No
101372,Female,63,60,606,36360,Yearly,Bank Transfer,2,11,29.01,0,5,No
101373,Male,66,9,2269,20421,Monthly,Debit Card,6,2,95.43,18,3,Yes
101374,Male,32,54,1735,93690,Quarterly,UPI,9,13,107.65,31,4,Yes
101375,Male,61,16,2116,33856,Quarterly,Bank Transfer,9,24,6.24,26,3,Yes
101376,Female,32,16,2874,45984,Yearly,Debit Card,4,17,39.36,13,9,No
101377,Female,35,16,588,9408,Monthly,Debit Card,9,18,101.37,19,8,No
101378,Male,63,33,2696,88968,Yearly,Debit Card,10,4,92.22,54,8,Yes
101379,Female,33,29,2753,79837,Yearly,Debit Card,1,17,101.22,77,2,Yes
101380,Female,58,56,1429,80024,Yearly,Bank Transfer,0,14,53.26,35,2,Yes
101381,Male,55,33,2288,75504,Quarterly,UPI,1,12,72.97,12,1,No
101382,Female,56,35,2616,91560,Yearly,Debit Card,7,4,9.84,77,9,Yes
101383,Male,66,14,688,9632,Monthly,Bank Transfer,10,19,71.71,73,2,Yes
101384,Female,47,54,2950,159300,Yearly,Credit Card,6,27,113.12,44,1,Yes
101385,Male,58,56,1040,58240,Quarterly,Credit Card,0,22,38.61,72,4,Yes
101386,Female,40,53,1768,93704,Monthly,Bank Transfer,0,26,56.29,32,8,No
101387,Female,65,7,1157,8099,Quarterly,Bank Transfer,7,11,94.81,20,5,No
101388,Male,38,23,1740,40020,Quarterly,Credit Card,7,28,110.13,42,2,Yes
101389,Male,66,12,2336,28032,Quarterly,UPI,6,21,35.44,79,6,No
101390,Male,38,63,952,59976,Monthly,Credit Card,5,12,26.83,46,8,No
101391,Male,43,40,2593,103720,Yearly,Credit Card,8,30,27.84,37,9,No
101392,Female,52,12,897,10764,Quarterly,Debit Card,9,23,20.3,33,7,No
101393,Female,32,50,636,31800,Quarterly,Credit Card,4,4,33.28,72,10,Yes
101394,Male,33,20,1219,24380,Monthly,Debit Card,4,22,79.51,63,1,Yes
101395,Female,46,28,385,10780,Quarterly,UPI,0,5,52.42,31,5,No
101396,Female,69,67,1371,91857,Quarterly,Debit Card,6,19,47.58,49,10,No
101397,Female,70,31,850,26350,Yearly,UPI,8,11,96.49,9,6,No
101398,Male,69,17,1584,26928,Yearly,UPI,8,4,87.81,68,8,Yes
101399,Male,47,71,2652,188292,Yearly,Debit Card,3,27,62.17,34,8,No
101400,Male,40,56,2136,119616,Quarterly,UPI,2,3,12.33,71,1,Yes
101401,Female,45,46,412,18952,Yearly,UPI,4,3,118.41,32,10,Yes
101402,Female,32,28,1547,43316,Yearly,Debit Card,7,22,21.59,68,5,No
101403,Male,63,70,2796,195720,Quarterly,Credit Card,9,22,94.08,0,6,No
101404,Male,33,10,960,9600,Yearly,UPI,1,20,101.11,52,9,No
101405,Male,43,4,664,2656,Yearly,Debit Card,7,21,97.57,42,2,Yes
101406,Male,37,49,1049,51401,Quarterly,UPI,7,23,86.34,43,3,Yes
101407,Male,32,33,1944,64152,Quarterly,Credit Card,1,16,44.07,33,3,Yes
101408,Male,61,13,549,7137,Quarterly,Credit Card,4,17,24.38,77,1,Yes
101409,Male,69,68,1554,105672,Yearly,Bank Transfer,0,1,103.83,49,6,Yes
101410,Male,40,23,1044,24012,Monthly,UPI,10,7,73.97,63,10,No
101411,Female,19,23,909,20907,Yearly,Credit Card,7,29,112.56,64,3,Yes
101412,Male,55,16,1729,27664,Yearly,UPI,4,26,108.53,13,5,No
101413,Female,60,64,1681,107584,Yearly,Debit Card,9,7,95.17,78,3,Yes
101414,Female,27,15,1308,19620,Monthly,Debit Card,8,22,26.66,43,2,Yes
101415,Male,51,52,2721,141492,Monthly,Bank Transfer,5,2,109.86,61,1,Yes
101416,Female,38,69,1123,77487,Monthly,Debit Card,6,17,92.81,82,9,No
101417,Male,49,38,1844,70072,Monthly,Debit Card,6,21,17.0,55,7,No
101418,Female,67,72,2338,168336,Yearly,Credit Card,9,16,65.67,39,7,No
101419,Male,59,6,2639,15834,Quarterly,Credit Card,1,7,66.44,75,5,No
101420,Male,70,7,2502,17514,Yearly,Debit Card,6,10,89.93,45,4,Yes
101421,Male,24,68,483,32844,Quarterly,UPI,2,28,107.62,47,9,No
101422,Male,20,41,2639,108199,Quarterly,UPI,3,3,108.54,26,8,No
101423,Male,42,15,1654,24810,Monthly,Bank Transfer,4,30,110.52,30,1,No
101424,Female,45,52,1308,68016,Yearly,Bank Transfer,2,2,28.56,76,3,Yes
101425,Female,30,35,1844,64540,Quarterly,Bank Transfer,0,14,74.01,52,7,No
101426,Male,58,51,1213,61863,Monthly,Credit Card,7,2,23.28,84,3,Yes
101427,Female,61,63,985,62055,Yearly,Debit Card,2,3,37.75,41,9,Yes
101428,Female,70,37,789,29193,Monthly,Credit Card,9,10,68.8,13,5,No
101429,Female,24,64,2220,142080,Monthly,UPI,2,7,9.37,4,9,No
101430,Female,46,50,2085,104250,Yearly,UPI,1,6,55.83,30,2,No
101431,Male,54,6,1602,9612,Monthly,UPI,8,22,44.25,26,4,Yes
101432,Male,43,33,1121,36993,Quarterly,UPI,2,30,113.88,59,6,No
101433,Female,60,65,1096,71240,Yearly,Debit Card,3,3,7.91,80,3,Yes
101434,Male,27,57,1478,84246,Yearly,Bank Transfer,3,3,11.52,67,10,Yes
101435,Male,64,9,2833,25497,Quarterly,Bank Transfer,8,14,9.42,2,9,No
101436,Male,70,14,314,4396,Quarterly,Credit Card,3,22,103.56,48,1,Yes
101437,Female,54,5,2957,14785,Yearly,Debit Card,8,19,37.48,2,2,Yes
101438,Female,58,50,1324,66200,Quarterly,Debit Card,3,15,110.73,78,8,No
101439,Female,58,20,891,17820,Yearly,UPI,8,15,115.75,28,6,No
101440,Female,27,50,2068,103400,Monthly,Debit Card,2,9,52.19,2,6,No
101441,Female,31,70,2866,200620,Quarterly,Debit Card,3,28,106.62,16,7,No
101442,Female,39,59,2198,129682,Quarterly,Debit Card,7,24,20.31,49,8,No
101443,Male,64,68,2628,178704,Yearly,Bank Transfer,3,7,108.54,24,4,No
101444,Male,43,71,1557,110547,Monthly,Debit Card,6,28,17.49,82,6,No
101445,Male,39,58,1116,64728,Yearly,UPI,9,10,80.86,6,7,No
101446,Female,54,67,1145,76715,Yearly,UPI,2,14,36.43,3,8,No
101447,Female,38,20,917,18340,Quarterly,UPI,6,21,104.82,25,10,No
101448,Male,61,17,2808,47736,Monthly,Credit Card,7,25,14.86,78,6,No
101449,Female,30,2,1583,3166,Yearly,UPI,0,30,115.17,11,6,No
101450,Female,48,40,1592,63680,Quarterly,UPI,1,27,38.32,79,6,No
101451,Female,25,13,968,12584,Yearly,Debit Card,8,26,23.2,19,3,Yes
101452,Male,60,71,1321,93791,Monthly,Debit Card,7,21,16.16,88,5,No
101453,Male,67,6,2253,13518,Monthly,Bank Transfer,6,5,112.06,48,8,No
101454,Female,39,24,2621,62904,Monthly,Bank Transfer,0,15,12.92,85,8,No
101455,Male,58,18,754,13572,Quarterly,Bank Transfer,4,20,86.81,19,7,No
101456,Female,28,11,2847,31317,Quarterly,Bank Transfer,9,12,27.08,2,8,No
101457,Male,59,36,983,35388,Monthly,Bank Transfer,0,17,35.26,40,8,No
101458,Male,39,56,2176,121856,Yearly,Credit Card,0,11,20.02,84,5,No
101459,Male,48,2,1859,3718,Quarterly,Debit Card,9,24,9.14,38,1,Yes
101460,Female,44,35,2399,83965,Yearly,Bank Transfer,6,23,20.22,46,6,No
101461,Female,35,45,2302,103590,Monthly,Debit Card,4,24,110.66,24,9,No
101462,Male,69,11,764,8404,Monthly,Credit Card,10,26,32.94,65,6,No
101463,Male,22,23,1270,29210,Monthly,Credit Card,1,12,89.7,73,3,Yes
101464,Female,58,44,2686,118184,Quarterly,Credit Card,9,28,75.44,19,2,Yes
101465,Male,63,8,1060,8480,Monthly,Credit Card,2,23,54.79,10,4,No
101466,Male,48,30,1612,48360,Monthly,Debit Card,0,7,74.63,49,2,Yes
101467,Male,50,24,2112,50688,Monthly,Credit Card,4,16,25.22,7,10,No
101468,Male,62,26,1075,27950,Monthly,UPI,2,9,26.51,73,9,No
101469,Female,56,42,2902,121884,Quarterly,Bank Transfer,3,25,30.1,50,3,Yes
101470,Female,36,33,328,10824,Monthly,Credit Card,5,27,12.09,67,4,Yes
101471,Female,18,64,627,40128,Yearly,Credit Card,0,12,41.62,55,10,No
101472,Female,64,47,569,26743,Quarterly,Debit Card,10,23,46.18,86,10,No
101473,Male,32,62,1583,98146,Yearly,UPI,7,12,9.91,62,5,No
101474,Female,47,46,1951,89746,Quarterly,UPI,7,14,21.34,41,8,No
101475,Male,43,50,1862,93100,Quarterly,Credit Card,0,14,54.95,40,3,Yes
101476,Male,43,23,688,15824,Quarterly,UPI,9,5,36.15,27,3,Yes
101477,Female,32,26,1543,40118,Monthly,Debit Card,7,1,74.78,20,7,Yes
101478,Female,24,64,544,34816,Monthly,Bank Transfer,6,14,86.19,62,3,Yes
101479,Female,49,38,1186,45068,Monthly,Bank Transfer,3,5,77.62,63,9,No
101480,Male,56,44,2805,123420,Monthly,Bank Transfer,4,21,44.23,54,10,No
101481,Male,19,48,2239,107472,Quarterly,Bank Transfer,2,26,52.96,72,6,No
101482,Female,53,27,2250,60750,Quarterly,Bank Transfer,3,11,85.31,81,6,No
101483,Male,70,17,2728,46376,Monthly,Debit Card,10,11,69.78,29,10,No
101484,Female,23,3,907,2721,Yearly,Debit Card,8,11,58.21,49,2,Yes
101485,Male,41,35,1431,50085,Monthly,Debit Card,7,3,33.36,24,7,Yes
101486,Male,68,1,2601,2601,Quarterly,Bank Transfer,5,11,60.74,61,10,No
101487,Male,36,41,1070,43870,Yearly,Credit Card,8,20,89.58,82,4,Yes
101488,Female,62,25,1840,46000,Monthly,Bank Transfer,8,17,35.01,31,5,No
101489,Female,23,19,2937,55803,Quarterly,Debit Card,0,10,94.22,83,1,Yes
